Pays,Genre,Age,Desabonnement,CreditScore,Ancienneté,Balance,NbrDeProduit,CarteDeCredit,MembreActif,SalaireEstimé
Germany,Male,18,0,684,9,90544,1,0,1,4777
Spain,Male,35,0,691,6,0,2,0,1,178038
France,Male,44,1,842,3,141252,4,0,1,128521
France,Female,35,0,482,5,147813,2,0,0,109030
France,Male,55,0,735,6,134141,1,1,0,2268
France,Female,63,0,681,7,0,2,1,1,55054
France,Female,31,0,616,8,0,1,0,1,76456
France,Female,35,1,850,2,128548,4,1,0,75479
France,Male,43,0,635,10,122198,2,0,1,179145
Germany,Male,42,1,638,8,145178,1,1,0,193472
Spain,Female,31,0,820,2,94223,1,1,0,103571
Germany,Female,58,1,694,1,143212,1,0,0,102629
France,Male,41,0,713,3,0,2,1,0,55772
Germany,Male,41,1,543,6,143350,1,1,1,192070
France,Female,41,0,649,3,130932,1,1,1,144808
France,Female,30,1,777,4,137851,1,1,0,5008
France,Male,33,0,561,6,0,2,0,0,173680
Spain,Male,41,0,724,5,0,1,0,1,115754
Spain,Female,51,1,665,8,0,1,1,1,38928
France,Male,60,0,441,1,140614,1,0,1,174381
Spain,Male,22,0,579,3,118681,1,1,1,49830
Germany,Male,35,0,777,7,122918,1,1,1,76170
France,Female,36,0,739,0,0,2,0,0,133466
France,Male,40,0,660,5,131754,2,1,1,38762
France,Female,35,0,554,8,0,2,1,1,176779
France,Female,24,0,850,6,0,2,1,1,13160
Germany,Female,35,1,842,9,119948,1,1,0,48218
France,Female,38,1,785,1,0,1,1,0,134965
France,Male,25,0,550,0,0,2,1,1,184221
Spain,Female,39,0,750,6,0,2,0,0,19264
Spain,Female,38,0,490,3,97266,1,1,1,92797
Germany,Male,28,0,605,10,113691,1,1,0,33114
Spain,Female,42,1,563,6,99056,2,1,0,154348
France,Male,34,0,675,8,0,2,1,1,184842
Spain,Female,36,0,621,7,116339,1,1,1,155743
France,Male,40,0,850,6,97340,1,0,1,88815
France,Male,41,0,711,3,0,2,1,1,193748
Germany,Female,55,1,549,1,137592,2,0,1,116548
Germany,Male,34,1,764,6,108760,2,1,0,166325
Germany,Male,30,0,627,3,128771,2,1,1,40199
France,Female,34,0,850,2,0,2,0,0,51919
Spain,Female,36,0,614,1,44055,1,1,1,73329
Germany,Female,44,1,685,2,119658,1,1,0,145387
Germany,Female,49,0,683,7,108798,2,0,0,140763
Spain,Male,35,0,643,2,0,2,0,0,67979
Germany,Female,49,1,561,1,102025,1,1,0,133052
Spain,Female,20,0,601,9,122447,2,1,0,86792
France,Female,27,0,766,7,158787,2,0,1,47579
France,Male,29,0,699,3,125689,1,1,1,151624
Germany,Male,29,0,850,1,154640,1,1,1,164040
Germany,Female,50,1,792,4,146711,1,1,0,16528
Germany,Male,67,1,636,7,136709,1,0,1,66753
Germany,Male,43,0,850,5,129305,2,0,1,19245
Spain,Male,40,0,628,10,0,2,1,0,103833
France,Female,63,0,736,10,0,2,0,1,503
France,Female,21,0,711,0,82844,2,0,1,1409
Spain,Female,22,0,583,2,0,2,0,1,5985
France,Male,46,0,757,0,0,2,1,0,37460
Germany,Female,33,0,749,10,76692,1,0,1,30396
France,Male,34,0,705,7,117716,1,1,0,2499
France,Male,54,0,585,8,87105,1,1,1,55346
France,Female,43,1,437,6,0,1,1,0,148331
France,Female,64,0,741,2,69311,1,1,1,59238
France,Male,26,0,738,9,0,2,1,1,48645
Spain,Female,33,0,586,10,66949,2,1,1,140759
France,Female,57,0,627,9,0,2,1,1,107712
Spain,Male,76,0,551,2,128411,2,1,1,181719
Germany,Male,38,0,606,3,99898,1,0,0,37055
France,Male,22,0,674,3,0,1,1,1,173941
Germany,Female,31,0,584,6,152622,1,1,0,99299
France,Male,40,0,590,8,0,2,1,0,62933
France,Male,56,0,585,4,138227,2,1,1,55288
France,Female,25,0,508,2,111396,1,0,1,48197
Germany,Male,44,0,458,7,84387,1,1,0,178643
France,Female,36,0,692,3,0,2,1,1,8282
Germany,Male,33,0,502,5,174674,2,1,0,33301
France,Male,46,0,518,3,0,2,1,0,76516
Germany,Male,46,0,660,5,109020,2,1,1,33681
Germany,Female,52,1,698,1,107907,1,1,0,168886
France,Male,54,1,678,7,128915,1,0,0,191746
Spain,Male,63,0,773,9,111180,1,1,1,93091
Germany,Female,52,0,619,8,124099,1,0,0,23905
Germany,Male,59,0,684,9,122471,1,0,1,15807
France,Male,34,0,635,3,134692,2,1,1,83773
France,Female,25,0,680,4,123816,1,1,1,90162
Germany,Male,34,0,608,3,106289,1,1,1,36639
Germany,Female,55,1,603,7,127723,2,1,0,139469
Spain,Male,43,1,579,2,145844,1,1,1,198402
Germany,Female,34,0,756,2,148201,1,0,0,194584
France,Male,30,0,611,2,104146,1,0,0,159630
Germany,Male,24,0,532,8,142755,1,0,0,34231
Germany,Female,63,1,684,3,81246,1,1,0,69643
Germany,Female,33,0,647,3,168560,2,0,0,90270
France,Male,38,0,583,8,0,1,1,0,47849
Germany,Male,42,0,774,2,132194,2,1,1,162866
France,Male,58,0,677,9,0,1,0,1,168650
Germany,Male,25,0,542,8,139330,1,0,0,54372
Spain,Male,29,0,613,0,0,2,0,1,133897
France,Male,40,0,666,5,0,2,1,0,147878
France,Female,28,0,777,2,134572,1,0,1,118313
Germany,Male,50,1,581,2,143829,2,1,0,181224
France,Male,32,0,705,7,0,2,1,0,7922
France,Female,44,0,673,8,133445,1,0,1,5708
Germany,Female,23,1,594,4,104754,2,1,0,56757
Germany,Female,51,1,648,2,116575,1,1,0,4121
France,Male,41,0,605,10,0,2,0,1,97213
France,Female,40,0,734,9,176915,1,1,1,12799
France,Female,36,0,572,8,68348,2,0,1,50400
France,Female,33,0,595,9,0,2,1,1,41448
France,Male,42,0,749,2,56727,2,0,1,185543
Spain,Male,46,1,573,3,65269,1,0,1,189989
Spain,Male,33,0,624,6,66220,1,0,1,170819
France,Male,56,1,703,9,0,1,0,0,85547
France,Female,41,0,665,8,96148,1,1,0,137038
France,Male,42,0,648,4,0,2,1,0,19283
Spain,Male,48,1,850,2,0,1,1,0,169425
Germany,Female,32,0,569,8,145330,1,1,1,132039
France,Female,21,0,566,3,0,2,1,1,3626
Germany,Female,47,0,537,4,124192,2,1,1,50882
Germany,Female,46,1,706,7,111288,1,1,1,149170
France,Male,43,0,734,7,107806,1,0,0,182506
Germany,Female,36,1,586,5,103701,1,1,0,194073
France,Female,38,0,612,1,0,2,1,1,9209
France,Male,34,0,648,0,0,1,1,1,167932
France,Female,27,0,557,3,87739,1,1,1,123097
Spain,Female,20,0,643,0,133313,1,1,1,3966
France,Female,49,0,433,10,0,1,1,1,87712
Germany,Male,41,0,643,7,154903,1,1,1,49667
France,Female,36,0,488,0,0,2,1,0,136675
Germany,Male,68,1,758,6,112596,1,1,0,35865
Germany,Male,39,0,743,3,119696,1,0,1,26136
France,Female,47,1,730,7,0,1,1,0,33373
Spain,Male,49,0,746,7,0,2,0,1,10096
Germany,Female,59,0,666,8,152615,2,1,1,188782
Germany,Female,33,0,580,7,131647,2,0,0,79775
France,Male,27,0,850,6,96655,2,0,0,152740
France,Male,22,0,563,3,137583,1,0,1,5792
Germany,Female,28,0,766,3,62718,2,1,1,13182
France,Male,32,0,659,9,95377,1,0,1,187551
Spain,Male,28,0,607,1,135936,2,1,1,110560
Germany,Male,35,0,644,5,161591,3,1,1,63796
France,Male,47,0,746,8,142382,1,1,1,62087
Spain,Male,33,0,588,2,0,2,1,1,12484
Spain,Male,30,0,691,9,0,2,0,1,10963
France,Female,38,0,666,6,127043,1,1,1,8247
Spain,Female,46,0,640,3,0,1,1,1,156260
Germany,Female,29,0,611,4,78886,2,1,1,26928
Spain,Female,45,1,651,8,95923,1,1,0,84782
France,Female,29,0,529,8,0,2,1,0,19842
France,Female,36,0,676,3,91712,1,1,1,95393
Germany,Female,46,0,639,10,110031,2,1,1,133996
France,Male,36,0,782,5,81211,2,0,1,108003
Germany,Male,32,0,641,5,122948,1,1,1,99155
France,Female,38,0,697,1,182066,1,1,0,49504
France,Male,45,1,623,0,0,1,1,0,196534
Spain,Female,41,1,494,2,69975,2,1,0,188426
France,Female,38,1,731,10,123712,2,1,0,171341
France,Male,44,0,657,6,76495,1,1,0,79072
France,Female,38,0,744,9,0,2,0,0,20941
Spain,Male,46,0,774,9,0,2,1,1,34774
Germany,Female,45,1,850,1,121875,1,0,0,6865
France,Female,45,0,551,6,0,2,1,1,51143
France,Male,36,1,638,6,188455,1,0,0,47031
France,Female,42,0,792,0,99046,2,1,0,47160
France,Female,36,0,666,8,0,1,0,1,158667
Germany,Female,30,0,716,2,205771,2,0,0,65465
France,Female,31,0,594,0,79341,1,1,0,78256
Germany,Male,57,0,600,9,138456,2,1,1,103548
France,Male,49,0,565,7,0,2,1,1,89609
Germany,Male,48,0,678,2,101100,2,0,1,193476
Spain,Female,31,0,648,5,0,2,1,1,5199
France,Male,40,0,642,8,109220,1,1,0,52828
Germany,Male,67,1,706,1,123277,2,1,1,86508
Spain,Male,43,0,668,10,113034,1,1,1,100424
Spain,Male,41,0,635,1,0,2,1,0,175612
Spain,Male,30,0,603,6,129548,2,1,1,19283
France,Female,72,0,635,4,74813,1,0,1,27448
France,Female,40,0,642,7,0,2,1,0,183963
Spain,Female,54,1,785,1,0,2,1,0,45114
Germany,Female,28,0,628,3,153538,2,1,0,110776
France,Female,38,0,499,9,0,2,0,1,183042
Spain,Male,34,0,567,10,0,2,0,1,161572
Spain,Male,32,0,449,0,155619,1,1,1,166692
Spain,Male,35,0,701,10,159694,2,1,1,71174
Spain,Male,37,0,613,3,171653,1,0,1,5353
Germany,Female,39,0,683,2,47685,2,1,1,86019
France,Male,35,0,581,4,0,2,0,1,86384
France,Male,61,1,620,5,0,1,0,0,31642
Spain,Male,28,0,561,6,123692,1,1,1,70549
Germany,Male,26,0,558,1,148853,2,1,1,24411
France,Male,35,0,642,2,133162,1,0,1,122255
Germany,Male,24,0,805,6,143221,2,1,0,186036
France,Male,35,0,687,9,0,2,0,1,73134
Spain,Male,56,1,695,1,0,3,1,0,187734
France,Male,33,0,562,6,0,2,1,0,111590
Germany,Male,38,0,613,9,126266,2,0,0,15860
France,Male,37,0,589,5,0,1,1,0,61325
Spain,Male,31,0,593,8,112713,1,1,1,176869
France,Male,34,0,714,5,141173,1,0,1,98896
Spain,Female,35,0,588,7,0,2,1,1,108739
Spain,Male,39,0,679,6,0,2,1,0,12266
Spain,Male,38,0,730,5,118866,1,1,1,163318
France,Male,47,0,833,2,0,2,1,1,182248
Spain,Female,33,0,586,7,0,2,1,1,168261
Spain,Female,54,1,567,5,92316,2,1,0,158591
Germany,Male,30,1,637,1,122186,1,1,0,102566
France,Male,38,0,711,4,123346,1,1,0,141828
France,Male,30,0,828,4,73070,2,0,0,161671
Spain,Male,38,0,500,7,0,2,0,0,192013
France,Male,47,0,807,1,95121,1,0,0,127875
France,Male,40,0,850,8,102801,1,1,0,60812
France,Female,70,0,782,7,97072,1,0,1,131177
Spain,Male,31,0,629,6,132877,1,1,1,130862
Spain,Male,33,0,582,6,0,2,0,1,72971
France,Male,22,0,468,2,0,2,1,0,28124
France,Male,36,1,670,3,0,1,1,0,140754
France,Male,39,0,805,2,0,1,0,0,166650
France,Male,26,0,720,10,51963,2,1,0,45507
Spain,Female,29,0,781,6,98760,1,0,0,112203
Germany,Male,33,0,592,2,156571,1,1,1,37140
France,Female,42,1,542,1,0,1,1,1,178257
France,Male,42,1,532,1,159025,1,1,0,100983
France,Female,39,1,520,1,73493,1,0,1,109626
France,Female,45,0,759,8,0,2,1,1,99251
France,Female,35,0,473,6,69617,1,1,0,143346
Spain,Female,35,0,639,5,136526,2,1,0,59653
France,Male,25,0,705,3,113736,1,0,1,196865
France,Male,52,1,530,1,106723,1,0,0,109960
Germany,Female,33,0,516,10,138848,1,1,1,127257
France,Female,40,0,850,0,0,2,1,0,1100
Germany,Female,33,0,746,2,107868,2,1,1,146192
Germany,Male,33,0,622,3,96926,2,1,0,48554
France,Male,30,0,743,7,77599,1,0,0,144407
Germany,Male,38,0,732,5,178788,1,1,1,195761
France,Male,81,0,850,5,0,2,1,1,44827
Germany,Female,34,0,850,3,129668,2,1,1,88744
France,Male,34,0,686,6,146178,2,1,1,88837
France,Female,40,0,556,8,0,2,1,0,62113
France,Male,37,0,673,4,0,2,0,0,163563
France,Female,38,0,809,2,154763,2,1,1,174800
Germany,Female,56,1,634,3,116251,1,0,1,42430
France,Male,37,0,630,6,0,2,1,1,82648
Germany,Female,30,0,564,0,100955,2,0,0,134175
France,Female,51,1,625,4,124620,2,1,0,92244
Spain,Female,34,0,677,4,0,2,1,1,6176
France,Male,40,0,583,9,112701,1,0,0,29214
Spain,Male,45,0,592,8,84692,1,0,1,67214
Germany,Male,49,1,637,2,108205,1,1,0,169038
France,Male,30,0,850,6,86449,1,1,1,188809
Spain,Male,42,0,633,10,0,1,0,1,79408
Germany,Male,36,0,751,5,73195,1,1,1,89223
Germany,Male,31,0,592,7,124593,1,1,0,86080
Germany,Male,50,1,716,2,119656,1,1,1,12944
Germany,Male,42,0,641,3,121765,2,1,1,166517
France,Male,35,0,849,4,110838,1,0,0,126420
Spain,Male,47,0,647,10,99835,1,0,1,89103
Germany,Female,30,0,608,2,91057,2,1,0,132973
France,Female,26,0,555,7,0,2,1,0,93122
Spain,Male,27,0,497,7,149400,1,0,0,167522
Germany,Male,38,0,599,9,89112,1,0,0,157240
Germany,Male,33,0,545,1,132528,2,0,1,107430
France,Female,36,0,774,9,114997,1,1,0,75304
France,Male,46,0,464,6,161799,1,1,0,182944
Germany,Female,27,0,696,2,96129,2,1,1,5984
Spain,Male,45,0,667,3,0,2,0,0,163655
France,Male,32,0,812,5,133051,2,1,0,89386
France,Male,51,0,516,8,120124,2,0,1,168774
France,Male,39,0,645,8,0,2,0,0,96864
Spain,Male,32,0,664,5,133706,1,0,0,134456
Spain,Female,39,0,427,9,0,2,1,0,28368
France,Female,40,0,685,7,0,2,1,0,103899
France,Female,33,0,585,4,152805,1,1,0,63240
Germany,Female,21,1,519,1,151701,3,1,1,170139
France,Female,67,0,708,1,0,2,0,1,3837
France,Female,22,0,717,5,112465,1,1,1,92978
Germany,Male,24,0,465,6,156007,1,1,0,191368
Germany,Male,28,1,829,3,132406,3,1,0,104889
France,Male,26,0,826,5,142663,1,0,0,60285
Germany,Male,36,0,747,8,102603,2,1,1,180694
Spain,Male,32,0,707,9,0,2,1,0,126476
Spain,Male,37,0,590,1,0,2,0,0,133536
Spain,Male,57,1,603,6,105001,2,1,1,87412
France,Male,45,0,615,5,0,2,1,1,164887
France,Female,36,0,634,1,69519,1,1,0,116238
Germany,Male,41,0,716,8,126146,2,1,1,138051
France,Male,41,1,647,4,138937,1,1,1,101618
Germany,Female,44,0,591,10,113582,1,1,0,1985
France,Male,34,0,574,1,112572,1,0,0,165627
Germany,Male,51,1,467,10,114515,2,1,0,177785
France,Female,35,0,701,2,0,2,1,1,65765
France,Female,34,0,747,10,0,2,1,1,50760
France,Male,32,0,650,2,84906,1,1,0,163216
Spain,Female,39,0,731,2,126816,1,1,1,74851
Germany,Female,26,0,638,1,105250,2,1,1,23491
Spain,Male,41,0,569,2,0,2,1,0,134273
Germany,Male,50,0,459,5,109388,1,1,0,155721
Germany,Male,23,1,632,3,122479,1,1,0,147231
France,Female,73,0,683,8,137732,2,1,1,133210
France,Female,46,0,850,2,157867,1,1,1,18986
France,Female,41,0,512,6,0,1,1,1,100508
France,Female,31,1,616,3,136789,1,1,0,59346
France,Male,36,0,664,1,0,2,1,1,95373
France,Male,30,0,694,10,144684,1,1,1,31805
France,Male,24,0,655,9,107065,1,1,1,51960
France,Female,33,0,607,8,91302,1,0,1,130825
Spain,Male,39,1,684,4,207035,2,0,0,157695
Spain,Male,37,0,763,8,0,2,1,1,933
Spain,Male,50,0,671,8,0,1,0,1,2560
Spain,Male,38,1,592,3,0,1,1,1,12906
Spain,Female,36,0,666,6,0,2,1,0,176693
France,Male,34,0,667,5,0,2,1,1,102909
Spain,Male,36,0,850,6,0,2,0,1,41291
Spain,Male,42,0,622,9,0,2,1,0,119127
France,Female,30,0,577,8,92472,2,0,1,126435
Spain,Male,21,0,555,1,0,2,0,0,103901
France,Male,62,0,547,10,127739,2,1,1,85153
Germany,Female,50,0,613,5,101243,2,1,0,12494
France,Female,43,0,672,4,92600,2,1,1,167337
Spain,Female,36,0,624,10,0,2,0,1,186180
Spain,Female,50,1,698,1,0,4,1,0,88567
France,Male,37,1,606,6,82374,1,0,0,172527
Spain,Male,31,0,720,4,141356,1,0,0,137986
France,Male,23,1,835,9,0,1,1,0,19794
Spain,Female,47,0,771,3,72664,2,1,1,107874
France,Female,47,0,811,3,123365,2,0,0,171995
Germany,Male,33,0,734,5,121899,1,1,0,61830
Spain,Male,33,0,548,6,0,1,1,1,31728
France,Female,31,1,652,3,103697,3,0,0,155221
France,Male,33,0,707,2,0,2,0,0,130867
Germany,Female,56,1,605,1,74129,2,1,1,62200
France,Female,34,0,623,9,0,1,1,0,24255
Germany,Male,29,0,686,3,185379,1,1,0,64679
Germany,Female,47,1,525,1,118088,1,1,0,88121
Spain,Male,41,0,657,8,109402,1,1,1,66464
Germany,Female,33,1,730,7,130368,1,1,0,15142
Germany,Female,34,0,816,2,108411,2,1,0,102909
France,Female,50,0,484,2,90408,2,0,0,48171
France,Female,34,0,728,6,90425,2,1,1,11598
Spain,Female,39,1,730,6,140095,1,1,0,172450
Spain,Male,31,0,477,9,0,2,0,1,184061
Germany,Female,46,1,663,6,95439,1,1,1,21039
Germany,Male,34,0,549,6,204017,2,1,0,109538
Spain,Male,29,0,714,9,0,2,1,0,129193
Germany,Male,49,1,430,3,137115,1,1,0,146517
Germany,Male,43,0,504,5,134740,2,1,0,181431
France,Female,29,0,530,5,0,2,0,0,121451
Germany,Male,29,0,619,4,98956,1,0,1,131713
Germany,Male,44,0,617,9,49157,2,1,0,53294
Germany,Male,31,0,791,1,130240,1,0,0,96547
France,Male,48,1,609,1,108019,3,1,1,184525
Germany,Male,51,1,780,4,126725,1,1,0,195259
Germany,Female,34,0,777,5,96694,1,1,1,172619
Germany,Female,27,0,817,7,129811,1,1,1,59259
France,Male,58,1,850,8,156652,1,0,0,25899
France,Female,36,1,732,9,0,1,0,0,3749
France,Male,40,0,693,4,130662,1,1,1,101919
France,Female,50,0,576,8,0,2,1,1,57803
France,Male,37,0,643,6,0,2,0,0,142455
France,Male,47,0,757,3,130747,1,1,0,143830
Germany,Male,30,0,569,6,106629,1,0,1,44115
Spain,Male,36,0,772,3,112030,1,1,1,186948
Germany,Male,29,0,576,7,130575,1,0,1,173630
Germany,Male,28,0,608,4,96680,1,1,1,49133
France,Male,33,0,794,0,0,2,0,0,178123
France,Male,50,0,593,6,171741,1,0,0,20894
Spain,Male,38,0,597,1,0,2,1,0,41303
Germany,Female,39,1,541,9,100117,1,1,1,199808
Germany,Male,24,0,692,2,120597,1,0,1,180491
France,Female,48,0,697,1,0,2,1,1,87401
France,Male,29,0,768,2,95985,2,1,1,73687
France,Male,38,0,802,1,142557,1,1,1,172498
France,Male,47,0,584,5,0,2,1,0,89286
Spain,Male,66,0,614,2,0,2,0,1,180083
Germany,Female,36,1,850,6,143644,1,1,0,22102
France,Female,38,0,671,6,132130,1,0,1,76069
France,Female,52,1,626,0,0,2,1,0,32159
France,Female,68,1,770,2,183555,1,0,0,159557
France,Male,38,0,633,2,91903,2,1,1,107673
France,Male,40,0,663,6,156218,1,0,1,33608
Germany,Female,43,1,581,5,93260,3,1,0,141036
Germany,Female,45,0,561,2,168085,2,0,1,115719
Germany,Male,51,1,479,1,107715,3,1,0,86128
France,Female,31,0,769,6,117852,2,1,0,147669
Spain,Male,60,1,659,2,0,1,1,0,177480
Spain,Female,51,0,590,10,84475,2,1,1,190937
France,Male,50,0,560,3,0,2,1,0,84532
Germany,Male,35,0,437,6,126803,2,1,1,161133
France,Female,34,0,661,0,0,2,1,0,185556
Germany,Female,36,0,677,10,68807,1,1,0,33075
France,Female,31,0,560,3,115141,1,1,0,39807
France,Female,35,0,578,2,0,2,0,1,26390
Spain,Male,34,0,421,6,90723,1,1,1,12163
Germany,Female,49,0,492,2,151249,2,1,1,167238
France,Female,32,0,545,6,0,2,1,1,52067
Germany,Female,43,1,640,9,94752,1,1,0,184006
Spain,Female,34,1,624,6,0,1,1,0,583
Spain,Male,28,0,577,7,0,1,1,0,143274
France,Male,31,1,704,5,132085,3,1,1,54474
France,Male,45,0,523,5,0,2,1,1,121428
France,Male,35,0,793,2,0,2,1,1,79704
France,Female,53,1,564,2,45472,1,1,1,41056
France,Male,33,0,711,1,0,1,0,0,41590
Germany,Female,33,1,791,10,130230,2,0,0,54020
Germany,Female,38,0,629,9,123949,1,1,0,76053
Germany,Male,39,1,729,6,127416,1,1,1,184977
Germany,Male,35,1,651,8,110068,1,1,0,127679
Spain,Male,39,0,695,4,65521,1,1,1,1244
Spain,Male,31,0,847,5,0,2,1,1,76327
France,Male,47,0,704,5,0,2,1,1,145339
Germany,Male,33,0,613,3,155736,2,1,1,57751
Spain,Female,29,0,692,4,0,2,0,0,138880
France,Female,34,0,720,3,118308,2,1,1,136120
France,Male,41,0,577,6,0,1,1,1,167621
Germany,Female,24,0,710,7,103099,2,1,0,173277
France,Female,38,0,716,1,0,2,1,1,99661
France,Male,33,1,410,6,125790,1,0,0,66334
Germany,Female,36,0,584,4,109647,1,1,1,70241
France,Male,30,0,792,1,127188,1,1,1,113553
France,Female,36,0,605,6,0,1,0,1,691
Spain,Male,24,0,486,1,0,1,1,0,98803
France,Male,41,0,615,4,130386,1,0,1,130662
France,Male,23,0,676,1,107787,1,0,1,116379
France,Male,34,0,571,1,99325,2,0,1,186052
France,Female,37,0,850,9,0,1,0,0,100101
France,Male,48,0,717,7,123765,1,1,1,169953
Germany,Female,39,1,642,8,128264,1,1,0,61793
Spain,Male,47,0,780,7,86006,1,1,1,37973
Germany,Female,38,0,492,8,57068,2,1,0,188975
Germany,Male,29,0,760,5,103607,2,0,1,86335
Spain,Male,40,0,500,1,99004,1,1,1,152846
Spain,Female,36,0,654,2,0,2,1,1,146652
Spain,Female,25,1,606,3,147387,3,1,0,45482
Spain,Male,42,1,367,6,93608,1,1,0,168817
Spain,Male,38,0,799,2,0,2,1,1,59297
Germany,Male,71,0,434,9,119497,1,1,0,125849
Spain,Female,32,0,719,7,0,1,0,0,76264
France,Female,37,0,641,2,0,2,1,0,3940
Spain,Female,25,0,461,6,0,2,1,1,15306
Germany,Female,25,0,790,5,152886,1,1,0,58215
France,Male,31,0,588,4,99607,2,0,1,35877
France,Male,27,0,621,4,137004,1,1,0,21254
Germany,Male,48,1,768,3,122832,1,1,1,24534
Spain,Male,38,0,681,2,99811,2,1,0,23532
Spain,Male,37,0,606,8,154713,2,1,0,89099
Spain,Male,37,0,542,8,0,1,1,1,807
Germany,Female,24,0,713,7,147687,1,1,1,121592
Spain,Female,33,0,597,2,0,2,1,1,4701
France,Male,27,0,635,3,127010,1,1,0,161910
Germany,Male,61,1,599,1,124738,1,0,1,90390
Spain,Female,44,1,496,0,179356,2,1,0,2919
Spain,Male,31,0,759,8,0,2,1,1,99087
Germany,Male,31,0,757,1,127320,3,1,0,163170
Spain,Male,31,0,564,0,125176,1,1,1,72757
France,Female,22,0,561,6,186789,2,1,0,73287
France,Male,40,0,702,3,148557,1,0,1,146056
Germany,Female,40,0,678,8,128644,1,0,0,167673
France,Female,46,0,707,7,127477,2,1,1,146012
France,Female,27,0,610,9,159562,1,0,1,103381
France,Male,42,0,744,1,112420,1,1,1,83023
France,Male,28,0,598,8,129992,2,0,1,46041
Spain,Male,36,0,562,5,0,1,0,1,182843
Spain,Female,59,0,621,2,0,2,1,1,171364
France,Female,50,1,659,3,0,1,1,0,183399
Germany,Female,40,0,722,6,89175,2,0,1,152884
France,Female,39,1,606,3,0,2,1,0,50560
Spain,Female,39,0,603,5,162391,2,1,0,54703
Germany,Female,59,0,506,3,190353,1,1,0,78366
France,Male,21,0,715,8,0,2,1,0,68667
France,Male,47,0,690,2,0,2,1,0,151376
France,Female,40,0,644,10,139181,1,1,1,19960
France,Male,36,0,589,8,114435,1,1,0,26956
France,Female,66,0,592,5,149950,1,1,1,76268
France,Male,42,0,632,4,126116,1,1,0,100998
Germany,Female,59,0,577,7,111397,1,0,1,191070
France,Male,30,0,588,3,115007,1,0,0,176858
France,Male,54,0,617,6,102142,1,1,1,45325
Spain,Female,36,1,668,3,133687,1,1,0,190958
France,Male,32,0,810,9,120880,2,0,1,78897
Spain,Male,47,1,767,5,0,1,1,0,121964
Spain,Female,49,0,718,10,82322,1,0,1,11144
Spain,Female,27,0,589,4,0,2,1,0,144181
Spain,Male,33,0,778,5,116474,2,1,1,32758
France,Female,34,0,724,3,132353,1,1,0,80320
Germany,Female,39,0,477,4,182492,1,1,0,185831
France,Male,34,0,580,6,0,2,1,1,160095
Spain,Male,63,0,566,2,120787,2,1,1,52199
France,Female,29,0,711,3,130181,2,1,0,31811
Germany,Male,32,0,706,5,88348,2,1,1,104182
Spain,Male,31,0,703,6,0,2,1,1,67667
Germany,Male,39,0,679,2,146186,2,1,1,193974
France,Male,32,1,603,7,0,1,1,0,198056
Spain,Male,34,0,598,0,104488,1,0,1,43250
Germany,Female,32,0,836,4,109197,2,1,0,55218
France,Female,61,1,687,7,80539,1,1,0,131305
Germany,Male,41,0,704,4,109027,2,1,1,43117
Germany,Male,75,0,605,2,61320,1,0,1,186655
France,Female,40,0,516,9,0,2,0,1,33266
France,Female,39,0,572,2,0,2,1,1,555
France,Male,42,1,557,6,177822,1,1,0,150944
Germany,Male,59,1,443,4,110939,1,1,0,72847
Germany,Male,25,0,604,7,165413,1,1,1,35280
France,Male,27,0,483,1,77806,1,1,1,2102
France,Male,50,0,702,3,0,2,0,0,94950
Spain,Female,57,1,670,3,175576,2,1,0,99062
Spain,Female,38,0,804,3,124197,1,1,0,74692
France,Female,30,0,850,3,0,2,1,0,116693
France,Female,39,0,554,10,160133,1,1,0,32824
Germany,Female,37,0,588,7,70259,2,1,0,139608
Germany,Male,32,0,758,4,162658,2,1,1,115525
Germany,Male,43,1,787,0,132217,1,1,0,20955
Spain,Male,25,0,582,9,148043,2,1,0,52341
Spain,Female,33,0,633,4,92855,1,1,1,159813
Germany,Male,47,1,766,9,129290,1,1,0,169935
Spain,Male,37,0,564,9,100252,1,1,1,146034
Spain,Male,37,0,602,3,107593,2,0,1,153123
France,Male,39,0,649,3,113096,1,1,1,60335
Spain,Female,40,0,679,7,0,2,1,1,163757
Spain,Male,34,0,639,7,149940,2,0,0,156649
Germany,Male,50,1,790,8,121439,1,1,1,176472
France,Male,32,0,565,9,0,2,1,0,5388
France,Female,50,1,478,2,0,1,0,1,93333
France,Male,29,0,825,3,148874,2,0,1,71193
Spain,Female,32,0,528,0,68138,1,1,1,170309
Spain,Male,35,0,577,5,110080,1,1,1,109794
France,Male,24,0,663,7,0,2,1,1,166311
Germany,Female,25,0,505,5,114269,2,1,1,126728
Germany,Male,29,0,633,6,117412,1,0,0,30339
France,Female,38,0,586,6,0,2,1,1,37936
France,Female,35,0,850,9,0,2,0,0,25329
Germany,Female,37,0,629,1,35550,2,0,0,49676
France,Male,56,0,744,9,0,2,1,1,169499
France,Male,36,1,750,7,136493,3,1,1,26500
Germany,Male,28,0,637,3,123676,1,1,1,166458
France,Female,40,0,575,1,139532,1,1,0,181294
Spain,Male,58,0,671,1,178714,1,1,1,21768
France,Male,40,0,571,5,0,2,0,0,72849
France,Male,41,0,590,1,89086,1,1,0,24500
Spain,Male,38,0,619,3,96143,1,0,0,98995
Germany,Female,30,0,640,5,32198,1,0,1,141446
France,Male,38,0,670,7,0,2,1,1,77864
France,Female,33,0,737,4,0,2,1,0,115115
